101,"['LOCATION1', 'is', 'the', 'place', 'for', 'you', 'I', ""'d"", 'like', 'to', 'rent', 'a', 'place', 'and', 'I', ""'ve"", 'found', 'a', 'lovely', 'apartment', 'off', 'of', 'Oxford', 'Street', 'but', 'I', ""'d"", 'like', 'to', 'know', 'what', ""'s"", 'the', 'best', 'area', 'and', 'look', 'at', 'some', 'more', 'properties', 'before', 'I', 'make', 'a', 'decision']",LOCATION1,['safety'],None
101,"['LOCATION1', 'is', 'the', 'place', 'for', 'you', 'I', ""'d"", 'like', 'to', 'rent', 'a', 'place', 'and', 'I', ""'ve"", 'found', 'a', 'lovely', 'apartment', 'off', 'of', 'Oxford', 'Street', 'but', 'I', ""'d"", 'like', 'to', 'know', 'what', ""'s"", 'the', 'best', 'area', 'and', 'look', 'at', 'some', 'more', 'properties', 'before', 'I', 'make', 'a', 'decision']",LOCATION1,"['transit', 'location']",None
1032,"['I', 'used', 'to', 'live', 'in', 'LOCATION1', 'a', 'few', 'years', 'ago']",LOCATION1,['general'],None
1032,"['I', 'used', 'to', 'live', 'in', 'LOCATION1', 'a', 'few', 'years', 'ago']",LOCATION1,['price'],None
1032,"['I', 'used', 'to', 'live', 'in', 'LOCATION1', 'a', 'few', 'years', 'ago']",LOCATION1,['safety'],None
1032,"['I', 'used', 'to', 'live', 'in', 'LOCATION1', 'a', 'few', 'years', 'ago']",LOCATION1,"['transit', 'location']",None
1038,"['Have', 'a', 'look', 'at', 'this', 'link', 'and', 'you', ""'ll"", 'see', 'what', 'I', ""'m"", 'talking', 'about', ':', 'Most', 'younger', 'people', 'like', 'to', 'live', 'nearer', 'the', 'London', ',', 'so', 'in', 'Zones', '2', 'or', '3', '.', 'If', 'you', 'live', 'in', 'a', 'not', 'so', 'nice', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION2', ')', 'you', 'could', 'rent', 'a', 'decent', '2', 'bed', 'for', 'around', '900', 'per', 'month', ',', 'but', 'if', 'you', 'wanted', 'to', 'live', 'in', 'a', 'good', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION1', ')', 'you', ""'d"", 'probably', 'be', 'paying', 'double', 'that', 'at', 'least', 'Have', 'a', 'look', 'at', 'websites', 'such', 'as', 'gumtree']",LOCATION1,['general'],None
1038,"['Have', 'a', 'look', 'at', 'this', 'link', 'and', 'you', ""'ll"", 'see', 'what', 'I', ""'m"", 'talking', 'about', ':', 'Most', 'younger', 'people', 'like', 'to', 'live', 'nearer', 'the', 'London', ',', 'so', 'in', 'Zones', '2', 'or', '3', '.', 'If', 'you', 'live', 'in', 'a', 'not', 'so', 'nice', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION2', ')', 'you', 'could', 'rent', 'a', 'decent', '2', 'bed', 'for', 'around', '900', 'per', 'month', ',', 'but', 'if', 'you', 'wanted', 'to', 'live', 'in', 'a', 'good', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION1', ')', 'you', ""'d"", 'probably', 'be', 'paying', 'double', 'that', 'at', 'least', 'Have', 'a', 'look', 'at', 'websites', 'such', 'as', 'gumtree']",LOCATION1,['price'],None
1038,"['Have', 'a', 'look', 'at', 'this', 'link', 'and', 'you', ""'ll"", 'see', 'what', 'I', ""'m"", 'talking', 'about', ':', 'Most', 'younger', 'people', 'like', 'to', 'live', 'nearer', 'the', 'London', ',', 'so', 'in', 'Zones', '2', 'or', '3', '.', 'If', 'you', 'live', 'in', 'a', 'not', 'so', 'nice', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION2', ')', 'you', 'could', 'rent', 'a', 'decent', '2', 'bed', 'for', 'around', '900', 'per', 'month', ',', 'but', 'if', 'you', 'wanted', 'to', 'live', 'in', 'a', 'good', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION1', ')', 'you', ""'d"", 'probably', 'be', 'paying', 'double', 'that', 'at', 'least', 'Have', 'a', 'look', 'at', 'websites', 'such', 'as', 'gumtree']",LOCATION1,['safety'],None
1038,"['Have', 'a', 'look', 'at', 'this', 'link', 'and', 'you', ""'ll"", 'see', 'what', 'I', ""'m"", 'talking', 'about', ':', 'Most', 'younger', 'people', 'like', 'to', 'live', 'nearer', 'the', 'London', ',', 'so', 'in', 'Zones', '2', 'or', '3', '.', 'If', 'you', 'live', 'in', 'a', 'not', 'so', 'nice', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION2', ')', 'you', 'could', 'rent', 'a', 'decent', '2', 'bed', 'for', 'around', '900', 'per', 'month', ',', 'but', 'if', 'you', 'wanted', 'to', 'live', 'in', 'a', 'good', 'area', 'of', 'Zone', '2', '(', 'eg', 'LOCATION1', ')', 'you', ""'d"", 'probably', 'be', 'paying', 'double', 'that', 'at', 'least', 'Have', 'a', 'look', 'at', 'websites', 'such', 'as', 'gumtree']",LOCATION1,"['transit', 'location']",None
103,"['My', 'husband', 'was', 'born', 'and', 'educated', 'in', 'LOCATION1', '-', 'I', 'was', ""n't"", 'born', 'there', ',', 'but', 'moved', 'out', 'of', 'London', 'and', 'received', 'my', 'secondary', 'ed']",LOCATION1,['general'],None
103,"['My', 'husband', 'was', 'born', 'and', 'educated', 'in', 'LOCATION1', '-', 'I', 'was', ""n't"", 'born', 'there', ',', 'but', 'moved', 'out', 'of', 'London', 'and', 'received', 'my', 'secondary', 'ed']",LOCATION1,['price'],None
103,"['My', 'husband', 'was', 'born', 'and', 'educated', 'in', 'LOCATION1', '-', 'I', 'was', ""n't"", 'born', 'there', ',', 'but', 'moved', 'out', 'of', 'London', 'and', 'received', 'my', 'secondary', 'ed']",LOCATION1,['safety'],None
103,"['My', 'husband', 'was', 'born', 'and', 'educated', 'in', 'LOCATION1', '-', 'I', 'was', ""n't"", 'born', 'there', ',', 'but', 'moved', 'out', 'of', 'London', 'and', 'received', 'my', 'secondary', 'ed']",LOCATION1,"['transit', 'location']",None
1040,"['I', ""'m"", 'in', 'touch', 'with', 'a', 'very', 'nice', 'family', ',', 'but', 'they', 'live', 'in', 'LOCATION1', 'and', 'this', 'is', 'the', 'zone', '4', 'of', 'the', 'London']",LOCATION1,['general'],None
1040,"['I', ""'m"", 'in', 'touch', 'with', 'a', 'very', 'nice', 'family', ',', 'but', 'they', 'live', 'in', 'LOCATION1', 'and', 'this', 'is', 'the', 'zone', '4', 'of', 'the', 'London']",LOCATION1,['price'],None
1040,"['I', ""'m"", 'in', 'touch', 'with', 'a', 'very', 'nice', 'family', ',', 'but', 'they', 'live', 'in', 'LOCATION1', 'and', 'this', 'is', 'the', 'zone', '4', 'of', 'the', 'London']",LOCATION1,['safety'],None
1040,"['I', ""'m"", 'in', 'touch', 'with', 'a', 'very', 'nice', 'family', ',', 'but', 'they', 'live', 'in', 'LOCATION1', 'and', 'this', 'is', 'the', 'zone', '4', 'of', 'the', 'London']",LOCATION1,"['transit', 'location']",None
1041,"['I', 'ca', ""n't"", 'imagine', 'that', 'someone', 'in', 'e', 'g', 'LOCATION1', 'would', 'think', 'it', 'worthwhile', 'to', 'go', 'all', 'the', 'way', 'to', 'e', 'g', 'LOCATION2', 'to', 'swim']",LOCATION1,['general'],None
1041,"['I', 'ca', ""n't"", 'imagine', 'that', 'someone', 'in', 'e', 'g', 'LOCATION1', 'would', 'think', 'it', 'worthwhile', 'to', 'go', 'all', 'the', 'way', 'to', 'e', 'g', 'LOCATION2', 'to', 'swim']",LOCATION1,['price'],None
1041,"['I', 'ca', ""n't"", 'imagine', 'that', 'someone', 'in', 'e', 'g', 'LOCATION1', 'would', 'think', 'it', 'worthwhile', 'to', 'go', 'all', 'the', 'way', 'to', 'e', 'g', 'LOCATION2', 'to', 'swim']",LOCATION1,['safety'],None
1041,"['I', 'ca', ""n't"", 'imagine', 'that', 'someone', 'in', 'e', 'g', 'LOCATION1', 'would', 'think', 'it', 'worthwhile', 'to', 'go', 'all', 'the', 'way', 'to', 'e', 'g', 'LOCATION2', 'to', 'swim']",LOCATION1,"['transit', 'location']",None
1043,"['You', 'then', 'go', 'back', 'to', 'your', 'hotel', 'realising', 'it', 'was', 'a', 'big', 'mistake', 'and', 'you', 'should', 'have', 'spent', 'a', 'day', 'in', 'LOCATION1', 'instead']",LOCATION1,['general'],None
1043,"['You', 'then', 'go', 'back', 'to', 'your', 'hotel', 'realising', 'it', 'was', 'a', 'big', 'mistake', 'and', 'you', 'should', 'have', 'spent', 'a', 'day', 'in', 'LOCATION1', 'instead']",LOCATION1,['price'],None
1043,"['You', 'then', 'go', 'back', 'to', 'your', 'hotel', 'realising', 'it', 'was', 'a', 'big', 'mistake', 'and', 'you', 'should', 'have', 'spent', 'a', 'day', 'in', 'LOCATION1', 'instead']",LOCATION1,['safety'],None
1043,"['You', 'then', 'go', 'back', 'to', 'your', 'hotel', 'realising', 'it', 'was', 'a', 'big', 'mistake', 'and', 'you', 'should', 'have', 'spent', 'a', 'day', 'in', 'LOCATION1', 'instead']",LOCATION1,"['transit', 'location']",None
1044,"['For', 'example', ';', 'I', 'live', 'in', 'LOCATION1', 'but', 'I', 'always', 'say', 'LOCATION2']",LOCATION1,['general'],None
1044,"['For', 'example', ';', 'I', 'live', 'in', 'LOCATION1', 'but', 'I', 'always', 'say', 'LOCATION2']",LOCATION1,['price'],None
1044,"['For', 'example', ';', 'I', 'live', 'in', 'LOCATION1', 'but', 'I', 'always', 'say', 'LOCATION2']",LOCATION1,['safety'],None
1044,"['For', 'example', ';', 'I', 'live', 'in', 'LOCATION1', 'but', 'I', 'always', 'say', 'LOCATION2']",LOCATION1,"['transit', 'location']",None
1046,"['On', 'the', 'Kent', 'side', 'there', 'is', 'LOCATION1']",LOCATION1,['general'],None
1046,"['On', 'the', 'Kent', 'side', 'there', 'is', 'LOCATION1']",LOCATION1,['price'],None
1046,"['On', 'the', 'Kent', 'side', 'there', 'is', 'LOCATION1']",LOCATION1,['safety'],None
1046,"['On', 'the', 'Kent', 'side', 'there', 'is', 'LOCATION1']",LOCATION1,"['transit', 'location']",None
1047,"['Its', 'London', ':', 'London', ',', 'borough', ':', 'LOCATION1', ',', 'area', ':', 'LOCATION2']",LOCATION1,['general'],None
1047,"['Its', 'London', ':', 'London', ',', 'borough', ':', 'LOCATION1', ',', 'area', ':', 'LOCATION2']",LOCATION1,['price'],None
1047,"['Its', 'London', ':', 'London', ',', 'borough', ':', 'LOCATION1', ',', 'area', ':', 'LOCATION2']",LOCATION1,['safety'],None
1047,"['Its', 'London', ':', 'London', ',', 'borough', ':', 'LOCATION1', ',', 'area', ':', 'LOCATION2']",LOCATION1,"['transit', 'location']",None
1054,"['For', 'example', ',', 'LOCATION1', 'does', ""n't"", 'have', 'a', 'cinema', '(', 'it', 'used', 'to', ',', 'a', 'long', 'time', 'ago']",LOCATION1,['general'],None
1054,"['For', 'example', ',', 'LOCATION1', 'does', ""n't"", 'have', 'a', 'cinema', '(', 'it', 'used', 'to', ',', 'a', 'long', 'time', 'ago']",LOCATION1,['price'],None
1054,"['For', 'example', ',', 'LOCATION1', 'does', ""n't"", 'have', 'a', 'cinema', '(', 'it', 'used', 'to', ',', 'a', 'long', 'time', 'ago']",LOCATION1,['safety'],None
1054,"['For', 'example', ',', 'LOCATION1', 'does', ""n't"", 'have', 'a', 'cinema', '(', 'it', 'used', 'to', ',', 'a', 'long', 'time', 'ago']",LOCATION1,"['transit', 'location']",None
1055,"['LOCATION1', 'is', 'the', 'posh', 'part', 'of', 'LOCATION2', 'but', 'it', 'still', 'has', 'some', 'horrible', 'estates', 'too']",LOCATION1,['general'],None
1055,"['LOCATION1', 'is', 'the', 'posh', 'part', 'of', 'LOCATION2', 'but', 'it', 'still', 'has', 'some', 'horrible', 'estates', 'too']",LOCATION1,['price'],None
1055,"['LOCATION1', 'is', 'the', 'posh', 'part', 'of', 'LOCATION2', 'but', 'it', 'still', 'has', 'some', 'horrible', 'estates', 'too']",LOCATION1,['safety'],None
1055,"['LOCATION1', 'is', 'the', 'posh', 'part', 'of', 'LOCATION2', 'but', 'it', 'still', 'has', 'some', 'horrible', 'estates', 'too']",LOCATION1,"['transit', 'location']",None
1056,"['Paul', 'O', ""'"", 'Grady', 'has', 'put', 'LOCATION1', 'Dog', ""'s"", 'Home', 'on', 'the', 'map', 'Go', 'to', 'Champdogs']",LOCATION1,['general'],None
1056,"['Paul', 'O', ""'"", 'Grady', 'has', 'put', 'LOCATION1', 'Dog', ""'s"", 'Home', 'on', 'the', 'map', 'Go', 'to', 'Champdogs']",LOCATION1,['price'],None
1056,"['Paul', 'O', ""'"", 'Grady', 'has', 'put', 'LOCATION1', 'Dog', ""'s"", 'Home', 'on', 'the', 'map', 'Go', 'to', 'Champdogs']",LOCATION1,['safety'],None
1056,"['Paul', 'O', ""'"", 'Grady', 'has', 'put', 'LOCATION1', 'Dog', ""'s"", 'Home', 'on', 'the', 'map', 'Go', 'to', 'Champdogs']",LOCATION1,"['transit', 'location']",None
1058,"['The', 'area', 'around', 'LOCATION2', 'is', 'well', 'served', 'by', 'the', 'Jubilee', 'Line', 'which', 'takes', 'you', 'directly', 'to', 'Bond', 'Street', '(', 'near', 'LOCATION1', ')']",LOCATION1,['general'],None
1058,"['The', 'area', 'around', 'LOCATION2', 'is', 'well', 'served', 'by', 'the', 'Jubilee', 'Line', 'which', 'takes', 'you', 'directly', 'to', 'Bond', 'Street', '(', 'near', 'LOCATION1', ')']",LOCATION1,['price'],None
1058,"['The', 'area', 'around', 'LOCATION2', 'is', 'well', 'served', 'by', 'the', 'Jubilee', 'Line', 'which', 'takes', 'you', 'directly', 'to', 'Bond', 'Street', '(', 'near', 'LOCATION1', ')']",LOCATION1,['safety'],None
1058,"['The', 'area', 'around', 'LOCATION2', 'is', 'well', 'served', 'by', 'the', 'Jubilee', 'Line', 'which', 'takes', 'you', 'directly', 'to', 'Bond', 'Street', '(', 'near', 'LOCATION1', ')']",LOCATION1,"['transit', 'location']",None
105,"['I', ""'m"", 'only', 'too', 'glad', 'my', 'parents', '(', 'cockneys', 'of', 'the', 'first', 'order', ')', 'were', 'not', 'able', 'to', 'see', 'London', 'change', 'so', 'badly', 'One', 'really', 'nice', 'area', 'is', 'LOCATION2', 'or', 'LOCATION1']",LOCATION1,['general'],None
105,"['I', ""'m"", 'only', 'too', 'glad', 'my', 'parents', '(', 'cockneys', 'of', 'the', 'first', 'order', ')', 'were', 'not', 'able', 'to', 'see', 'London', 'change', 'so', 'badly', 'One', 'really', 'nice', 'area', 'is', 'LOCATION2', 'or', 'LOCATION1']",LOCATION1,['price'],None
105,"['I', ""'m"", 'only', 'too', 'glad', 'my', 'parents', '(', 'cockneys', 'of', 'the', 'first', 'order', ')', 'were', 'not', 'able', 'to', 'see', 'London', 'change', 'so', 'badly', 'One', 'really', 'nice', 'area', 'is', 'LOCATION2', 'or', 'LOCATION1']",LOCATION1,['safety'],None
105,"['I', ""'m"", 'only', 'too', 'glad', 'my', 'parents', '(', 'cockneys', 'of', 'the', 'first', 'order', ')', 'were', 'not', 'able', 'to', 'see', 'London', 'change', 'so', 'badly', 'One', 'really', 'nice', 'area', 'is', 'LOCATION2', 'or', 'LOCATION1']",LOCATION1,"['transit', 'location']",None
1065,"['LOCATION1', ':', ')']",LOCATION1,['general'],None
1065,"['LOCATION1', ':', ')']",LOCATION1,['price'],None
1065,"['LOCATION1', ':', ')']",LOCATION1,['safety'],None
1065,"['LOCATION1', ':', ')']",LOCATION1,"['transit', 'location']",None
1067,"['Contrary', 'to', 'my', 'advice', ',', 'if', 'you', 'do', 'go', 'there', ',', 'do', ""n't"", 'move', 'to', 'LOCATION1']",LOCATION1,['general'],None
1067,"['Contrary', 'to', 'my', 'advice', ',', 'if', 'you', 'do', 'go', 'there', ',', 'do', ""n't"", 'move', 'to', 'LOCATION1']",LOCATION1,['price'],None
1067,"['Contrary', 'to', 'my', 'advice', ',', 'if', 'you', 'do', 'go', 'there', ',', 'do', ""n't"", 'move', 'to', 'LOCATION1']",LOCATION1,['safety'],None
1067,"['Contrary', 'to', 'my', 'advice', ',', 'if', 'you', 'do', 'go', 'there', ',', 'do', ""n't"", 'move', 'to', 'LOCATION1']",LOCATION1,"['transit', 'location']",None
106,"['I', 'come', 'from', 'south', 'London', 'and', 'really', 'want', 'to', 'no', 'why', 'so', 'many', 'people', 'think', 'cockneys', 'only', 'come', 'from', 'LOCATION1']",LOCATION1,['general'],None
106,"['I', 'come', 'from', 'south', 'London', 'and', 'really', 'want', 'to', 'no', 'why', 'so', 'many', 'people', 'think', 'cockneys', 'only', 'come', 'from', 'LOCATION1']",LOCATION1,['price'],None
106,"['I', 'come', 'from', 'south', 'London', 'and', 'really', 'want', 'to', 'no', 'why', 'so', 'many', 'people', 'think', 'cockneys', 'only', 'come', 'from', 'LOCATION1']",LOCATION1,['safety'],None
106,"['I', 'come', 'from', 'south', 'London', 'and', 'really', 'want', 'to', 'no', 'why', 'so', 'many', 'people', 'think', 'cockneys', 'only', 'come', 'from', 'LOCATION1']",LOCATION1,"['transit', 'location']",None
1071,"['I', 'live', 'near', 'the', 'm25', 'next', 'to', 'the', 'LOCATION1', 'bridge']",LOCATION1,['general'],None
1071,"['I', 'live', 'near', 'the', 'm25', 'next', 'to', 'the', 'LOCATION1', 'bridge']",LOCATION1,['price'],None
1071,"['I', 'live', 'near', 'the', 'm25', 'next', 'to', 'the', 'LOCATION1', 'bridge']",LOCATION1,['safety'],None
1071,"['I', 'live', 'near', 'the', 'm25', 'next', 'to', 'the', 'LOCATION1', 'bridge']",LOCATION1,"['transit', 'location']",None
1072,"['As', 'much', 'as', 'I', 'love', 'LOCATION1', ',', 'I', 'would', ""n't"", 'say', 'it', ""'s"", 'the', 'best', 'It', 'also', 'depends', 'on', 'what', 'your', 'looking', 'for', 'in', 'an', 'area']",LOCATION1,['general'],None
1072,"['As', 'much', 'as', 'I', 'love', 'LOCATION1', ',', 'I', 'would', ""n't"", 'say', 'it', ""'s"", 'the', 'best', 'It', 'also', 'depends', 'on', 'what', 'your', 'looking', 'for', 'in', 'an', 'area']",LOCATION1,['price'],None
1072,"['As', 'much', 'as', 'I', 'love', 'LOCATION1', ',', 'I', 'would', ""n't"", 'say', 'it', ""'s"", 'the', 'best', 'It', 'also', 'depends', 'on', 'what', 'your', 'looking', 'for', 'in', 'an', 'area']",LOCATION1,['safety'],None
1072,"['As', 'much', 'as', 'I', 'love', 'LOCATION1', ',', 'I', 'would', ""n't"", 'say', 'it', ""'s"", 'the', 'best', 'It', 'also', 'depends', 'on', 'what', 'your', 'looking', 'for', 'in', 'an', 'area']",LOCATION1,"['transit', 'location']",None
1075,"['these', 'areas', 'are', 'mainly', 'in', 'LOCATION1']",LOCATION1,['general'],None
1075,"['these', 'areas', 'are', 'mainly', 'in', 'LOCATION1']",LOCATION1,['price'],None
1075,"['these', 'areas', 'are', 'mainly', 'in', 'LOCATION1']",LOCATION1,['safety'],None
1075,"['these', 'areas', 'are', 'mainly', 'in', 'LOCATION1']",LOCATION1,"['transit', 'location']",None
1081,"['The', 'church', 'is', 'st', 'mary', 'le', 'LOCATION1', 'LOCATION2', 'google', 'it']",LOCATION1,['general'],None
1081,"['The', 'church', 'is', 'st', 'mary', 'le', 'LOCATION1', 'LOCATION2', 'google', 'it']",LOCATION1,['price'],None
1081,"['The', 'church', 'is', 'st', 'mary', 'le', 'LOCATION1', 'LOCATION2', 'google', 'it']",LOCATION1,['safety'],None
1081,"['The', 'church', 'is', 'st', 'mary', 'le', 'LOCATION1', 'LOCATION2', 'google', 'it']",LOCATION1,"['transit', 'location']",None
1084,"['its', 'near', 'the', 'tube', 'stop', 'LOCATION1', 'Its', 'a', 'brilliant', 'club', 'and', 'very', 'popular']",LOCATION1,['general'],None
1084,"['its', 'near', 'the', 'tube', 'stop', 'LOCATION1', 'Its', 'a', 'brilliant', 'club', 'and', 'very', 'popular']",LOCATION1,['price'],None
1084,"['its', 'near', 'the', 'tube', 'stop', 'LOCATION1', 'Its', 'a', 'brilliant', 'club', 'and', 'very', 'popular']",LOCATION1,['safety'],None
1084,"['its', 'near', 'the', 'tube', 'stop', 'LOCATION1', 'Its', 'a', 'brilliant', 'club', 'and', 'very', 'popular']",LOCATION1,"['transit', 'location']",None
1086,"['LOCATION1', 'is', 'where', 'the', 'Olympics', 'will', 'take', 'place', 'and', 'they', 'plane', 'to', 'turn', 'the', 'Olympic', 'village', 'into', 'LOCATION1', 'London']",LOCATION1,['general'],None
1086,"['LOCATION1', 'is', 'where', 'the', 'Olympics', 'will', 'take', 'place', 'and', 'they', 'plane', 'to', 'turn', 'the', 'Olympic', 'village', 'into', 'LOCATION1', 'London']",LOCATION1,['price'],None
1086,"['LOCATION1', 'is', 'where', 'the', 'Olympics', 'will', 'take', 'place', 'and', 'they', 'plane', 'to', 'turn', 'the', 'Olympic', 'village', 'into', 'LOCATION1', 'London']",LOCATION1,['safety'],None
1086,"['LOCATION1', 'is', 'where', 'the', 'Olympics', 'will', 'take', 'place', 'and', 'they', 'plane', 'to', 'turn', 'the', 'Olympic', 'village', 'into', 'LOCATION1', 'London']",LOCATION1,"['transit', 'location']",None
1089,"['LOCATION1', 'and', 'LOCATION2', 'may', 'use', '``', 'Kent', ""''"", 'in', 'their', 'postal', 'addresses', 'but', 'they', 'are', 'definitely', 'Boroughs', 'of', 'Greater', 'London']",LOCATION1,['general'],None
1089,"['LOCATION1', 'and', 'LOCATION2', 'may', 'use', '``', 'Kent', ""''"", 'in', 'their', 'postal', 'addresses', 'but', 'they', 'are', 'definitely', 'Boroughs', 'of', 'Greater', 'London']",LOCATION1,['price'],None
1089,"['LOCATION1', 'and', 'LOCATION2', 'may', 'use', '``', 'Kent', ""''"", 'in', 'their', 'postal', 'addresses', 'but', 'they', 'are', 'definitely', 'Boroughs', 'of', 'Greater', 'London']",LOCATION1,['safety'],None
1089,"['LOCATION1', 'and', 'LOCATION2', 'may', 'use', '``', 'Kent', ""''"", 'in', 'their', 'postal', 'addresses', 'but', 'they', 'are', 'definitely', 'Boroughs', 'of', 'Greater', 'London']",LOCATION1,"['transit', 'location']",None
108,"['When', 'you', 'say', '30', 'min', 'from', 'LOCATION1', ',', 'is', 'that', 'on', 'the', 'tube']",LOCATION1,['general'],None
108,"['When', 'you', 'say', '30', 'min', 'from', 'LOCATION1', ',', 'is', 'that', 'on', 'the', 'tube']",LOCATION1,['price'],None
108,"['When', 'you', 'say', '30', 'min', 'from', 'LOCATION1', ',', 'is', 'that', 'on', 'the', 'tube']",LOCATION1,['safety'],None
108,"['When', 'you', 'say', '30', 'min', 'from', 'LOCATION1', ',', 'is', 'that', 'on', 'the', 'tube']",LOCATION1,"['transit', 'location']",None
1091,"['LOCATION1', 'feels', 'outside', 'my', 'home', 'area', 'even', 'though', 'I', 'am', 'familiar', 'with', 'the', 'geography', 'of', 'it']",LOCATION1,['general'],None
1091,"['LOCATION1', 'feels', 'outside', 'my', 'home', 'area', 'even', 'though', 'I', 'am', 'familiar', 'with', 'the', 'geography', 'of', 'it']",LOCATION1,['price'],None
